1489|share|townhouse|504.11958656996165|majura|-35.30743719072254|149.11513339165708|TBD|3|1|1|2613|action_advantage|true
1929|rent|unit|166.45088692338595|weston_Creek|-35.28046874745494|149.168157399114|TBD|2|1|1|2605|above|true
1245|auction|flat|973224.139155225|city|-35.24796766494327|149.12219559180008|TBD|4|2|1|2622|veriton|false
1405|share|house|191.83810379901246|city|-35.3064084073055|149.1376743096316|TBD|3|1|1|2624|veriton|false
1169|auction|duplex|262902.99186757277|weston_Creek|-35.30597561316488|149.1100956360588|TBD|4|1|0|2618|luton|true
1776|sale|house|225621.94697227312|gungahlin|-35.29252771557991|149.09952454566525|TBD|2|1|1|2619|jada|false
1759|auction|unit|520681.5067221638|weston_Creek|-35.32718658566386|149.0940701809654|TBD|4|1|1|2625|lj_hooker|false
1704|sale|unit|434523.1730706641|gungahlin|-35.241892681843325|149.09790765058696|TBD|3|1|0|2612|luton|false
1200|sale|house|246859.1248900074|weston_Creek|-35.28597141279016|149.11915297819309|TBD|1|2|1|2602|strive|true
1655|rent|flat|675.1866722195368|belconnen|-35.32869531085909|149.16719348556757|TBD|5|2|1|2621|veriton|true
1661|rent|unit|115.13724954024218|belconnen|-35.280778111464166|149.17189128964023|TBD|1|2|0|2600|badenoch|false
1761|rent|apartment|452.7128741481912|gungahlin|-35.28174974640178|149.13950750980646|TBD|1|2|0|2601|luton|false
1619|rent|townhouse|559.0511626569493|molonglo_Valley|-35.275714213257444|149.17801964926258|TBD|5|1|0|2615|smart_home_creation|false
1486|share|house|648.3557727358867|tuggeranong|-35.30893244870712|149.10624361803465|TBD|1|1|1|2620|unilodge|true
1111|share|townhouse|125.23235184836948|woden_Valley|-35.31220420479751|149.14615667197222|TBD|3|1|1|2625|mangolilly|false
1171|auction|apartment|810944.8138590049|jerrabomberra|-35.33074429534373|149.1150637361439|TBD|5|1|0|2609|rayWhite|true
1897|rent|house|627.8618648594164|gungahlin|-35.285061932273535|149.12549047234305|TBD|3|1|0|2606|lj_hooker|true
1251|share|apartment|462.64631684830397|belconnen|-35.23988915456615|149.1268272553869|TBD|5|2|0|2627|uniGardens|true
1022|sale|townhouse|863910.3880541773|tuggeranong|-35.240258830803235|149.1014496354728|TBD|3|2|0|2624|mountain|true
1141|rent|house|140.11018263008577|woden_Valley|-35.28775301892458|149.0971736270095|TBD|1|1|1|2600|bolton|false
1240|share|unit|101.60304910928508|weston_Creek|-35.308804724156204|149.15520584844148|TBD|2|2|1|2616|above|true
1995|rent|house|231.57513352953828|belconnen|-35.32074960476257|149.14863976551473|TBD|1|2|0|2629|luton|false
1455|sale|house|634726.7501409316|molonglo_Valley|-35.30944484065082|149.10927612539024|TBD|1|1|1|2614|above|false
1034|rent|townhouse|348.89040448954717|molonglo_Valley|-35.24181815340955|149.0807791482927|TBD|2|1|1|2607|bolton|false
1310|sale|duplex|673312.4152460904|gungahlin|-35.30508217722987|149.08533746234107|TBD|2|1|0|2624|strive|true
1665|rent|apartment|684.5185288028812|weston_Creek|-35.24749549462573|149.15250898049203|TBD|2|1|0|2616|mountain|true
1822|sale|flat|697687.6153527818|belconnen|-35.304610431085|149.15015185405815|TBD|1|2|0|2625|luton|true
1339|share|townhouse|557.8185171249421|molonglo_Valley|-35.29841187941805|149.0792856338488|TBD|2|2|1|2624|mountain|true
1683|share|duplex|650.0097088874289|gungahlin|-35.297811710364265|149.08788346978142|TBD|1|2|1|2615|lj_hooker|false
1729|share|house|590.5736024808996|jerrabomberra|-35.24793977374878|149.1782028271836|TBD|1|1|1|2605|harcourts|true
1019|rent|flat|488.53753733678724|tuggeranong|-35.299820281236016|149.1624772645771|TBD|1|1|1|2617|smart_home_creation|true
1703|sale|duplex|105492.94139208629|weston_Creek|-35.262932101317645|149.1017536898656|TBD|2|1|0|2625|uniGardens|true
1352|auction|unit|900743.6223449287|belconnen|-35.26075196019819|149.13132315086204|TBD|2|2|1|2618|harcourts|false
1710|sale|flat|875905.4376862808|jerrabomberra|-35.32199456849626|149.14766071532392|TBD|3|2|0|2615|lj_hooker|true
1974|sale|apartment|230930.11246730172|city|-35.32396107978684|149.17635250452022|TBD|5|2|0|2618|rayWhite|true
1048|share|flat|189.86698990758282|jerrabomberra|-35.27868402848714|149.11023994499448|TBD|4|2|1|2615|luton|false
1899|rent|townhouse|507.2693806998431|belconnen|-35.23419337837213|149.10378831912527|TBD|1|1|1|2607|veriton|true
1992|share|townhouse|654.4497288364296|molonglo_Valley|-35.29613777520798|149.08078095114675|TBD|2|1|0|2609|strive|false
1149|share|duplex|464.5805439072518|city|-35.28444458827077|149.1501708704527|TBD|4|2|0|2609|veriton|true
1391|auction|duplex|568034.5741345464|molonglo_Valley|-35.3209628498496|149.12262973334134|TBD|2|1|0|2607|above|true
1882|auction|duplex|399696.84727217426|gungahlin|-35.27992216511994|149.16850828185414|TBD|5|1|1|2605|bolton|false
1785|sale|unit|636826.2453308059|city|-35.26494052686594|149.16188972218757|TBD|1|2|0|2628|harcourts|false
1433|share|apartment|431.01422245314996|jerrabomberra|-35.27448150752563|149.11981818540832|TBD|1|1|0|2606|veriton|false
1367|share|townhouse|342.9742027552058|jerrabomberra|-35.284094989712855|149.1305706889665|TBD|2|1|0|2609|action_advantage|false
1137|sale|house|375608.02229774505|jerrabomberra|-35.30902534198324|149.09860150834498|TBD|4|2|0|2620|uniGardens|false
1026|share|duplex|272.8939817326584|woden_Valley|-35.29480831274175|149.14243332260187|TBD|5|1|0|2611|above|false
1531|share|unit|155.60423998009708|molonglo_Valley|-35.2795157746145|149.11964073061992|TBD|2|1|1|2605|badenoch|false
1355|sale|townhouse|408928.3619364429|belconnen|-35.287318620727014|149.1342218660175|TBD|1|2|1|2622|badenoch|false
1600|rent|house|589.7949976580946|gungahlin|-35.322787508625275|149.12672970425584|TBD|2|1|0|2600|badenoch|true
1177|rent|flat|561.1750935504119|belconnen|-35.268374489578974|149.1050321037957|TBD|5|2|1|2605|mangolilly|true
1930|sale|house|338578.4150692716|woden_Valley|-35.290381148390686|149.10889966699156|TBD|3|2|1|2629|unilodge|false
1039|auction|duplex|919620.6135353339|tuggeranong|-35.29675007633938|149.08853160935615|TBD|4|1|0|2629|strive|true
1046|share|apartment|571.5091943035502|majura|-35.274734124883096|149.08989062391626|TBD|1|1|0|2614|badenoch|false
1147|sale|duplex|135177.87516702898|woden_Valley|-35.29119132436226|149.11671683947944|TBD|5|2|0|2620|lj_hooker|true
1856|rent|apartment|629.613922038089|belconnen|-35.323146464347005|149.08843770457023|TBD|5|2|0|2628|action_advantage|true
1037|rent|flat|421.1871018372492|majura|-35.3105695468358|149.16928263447642|TBD|3|1|0|2604|strive|false
1823|rent|unit|215.30815833798673|molonglo_Valley|-35.31185899898846|149.11064762084175|TBD|5|2|0|2614|rayWhite|true
1986|sale|duplex|309648.14869428426|jerrabomberra|-35.3016455167777|149.11083793470195|TBD|4|2|0|2612|harcourts|true
1727|sale|apartment|589938.507197902|majura|-35.235791148482434|149.08321226037702|TBD|4|2|0|2620|harcourts|true
1632|sale|townhouse|174596.82700654172|weston_Creek|-35.25064771472515|149.1135406071924|TBD|5|1|1|2602|badenoch|true
1738|auction|townhouse|539219.9745374229|city|-35.300578439378164|149.1497061145089|TBD|1|1|1|2602|mountain|false
1383|sale|house|896837.4872151802|molonglo_Valley|-35.27792983900346|149.10100987040036|TBD|2|2|1|2611|jada|true
1227|share|house|456.38626455959775|city|-35.32403968204284|149.14456288584918|TBD|4|1|1|2608|rayWhite|true
1300|auction|apartment|769282.6223825157|molonglo_Valley|-35.24520813383025|149.08940428082718|TBD|5|2|1|2613|uniGardens|true
1064|auction|unit|267151.5043740071|weston_Creek|-35.32126230413871|149.0885242567037|TBD|1|1|0|2622|action_advantage|true
1765|auction|flat|399531.9839084177|city|-35.246501400263135|149.17588711207037|TBD|2|1|1|2604|badenoch|false
1108|share|house|650.080217331178|tuggeranong|-35.309211855589105|149.0944737233317|TBD|2|1|1|2616|lj_hooker|true
1662|sale|flat|257626.20592216917|molonglo_Valley|-35.32584773737485|149.15415650494427|TBD|2|2|0|2610|unilodge|true
1099|share|townhouse|297.15249124332064|weston_Creek|-35.301205124319694|149.130142706805|TBD|5|1|0|2620|mangolilly|false
1509|rent|house|440.2592330239444|weston_Creek|-35.28882297547909|149.14261931652635|TBD|4|2|1|2608|mangolilly|true
1071|auction|unit|450469.5133762884|tuggeranong|-35.301491080719515|149.14622287865978|TBD|2|2|0|2606|above|true
1291|rent|flat|679.6392502000192|city|-35.262276432399766|149.1486344140433|TBD|1|1|0|2603|above|true
1016|rent|townhouse|117.19728927614918|belconnen|-35.288799318343216|149.17468448465067|TBD|3|1|1|2606|mangolilly|true
1361|auction|unit|811475.29452786|molonglo_Valley|-35.30732334949971|149.10114471600951|TBD|5|2|0|2614|veriton|false
1654|share|house|214.72880564521716|weston_Creek|-35.239150826020385|149.124495478532|TBD|2|2|1|2627|above|true
1841|auction|flat|332969.1087434014|molonglo_Valley|-35.26655913176143|149.14445433967734|TBD|3|1|0|2606|lj_hooker|false
1178|auction|unit|773700.282803909|woden_Valley|-35.2712471010009|149.09188448420332|TBD|5|2|0|2614|jada|true
1426|rent|house|391.54701669131543|weston_Creek|-35.26471993362855|149.09595952541403|TBD|5|1|1|2612|jada|true
1011|auction|townhouse|717297.95749933|belconnen|-35.24464538524815|149.09272613613712|TBD|3|1|0|2610|veriton|false
1120|auction|apartment|326589.4038287889|belconnen|-35.297472471662445|149.10947408221296|TBD|1|2|1|2603|strive|true
1424|share|apartment|367.9536014061673|tuggeranong|-35.29206330285805|149.14930655853607|TBD|2|2|1|2627|lj_hooker|true
1417|share|house|286.6963727580537|woden_Valley|-35.31370313107061|149.14009660883994|TBD|4|1|0|2600|action_advantage|false
1535|share|duplex|377.9296125916023|woden_Valley|-35.23645816730244|149.1637815578205|TBD|2|2|0|2613|luton|true
1309|share|house|227.3835141164119|belconnen|-35.258374939955566|149.16512404882891|TBD|2|1|0|2608|uniGardens|true
1275|sale|unit|725732.587269814|gungahlin|-35.26585211759558|149.12266743564678|TBD|3|2|1|2624|mountain|true
1459|sale|duplex|313695.54533125844|weston_Creek|-35.27793268177938|149.11208145363983|TBD|2|2|0|2601|mountain|true
1976|sale|townhouse|390514.56076890626|gungahlin|-35.3004651137306|149.16380298105523|TBD|3|2|1|2615|jada|false
1879|share|house|361.4791677357935|tuggeranong|-35.23886216283405|149.1151438379764|TBD|1|2|1|2617|unilodge|false
1652|sale|townhouse|611563.833260308|belconnen|-35.254785631924|149.1725105341708|TBD|3|2|0|2606|jada|true
1042|rent|duplex|694.5797299813624|gungahlin|-35.24387890376|149.0907104554238|TBD|4|1|1|2614|smart_home_creation|false
1648|sale|flat|247993.91927735085|molonglo_Valley|-35.309263236716596|149.1639233068495|TBD|5|1|1|2618|lj_hooker|true
1041|sale|townhouse|654733.4189785852|city|-35.27663425353296|149.15870527722188|TBD|5|1|0|2611|harcourts|false
1067|rent|house|480.60104331890125|belconnen|-35.3157856668289|149.14192460187812|TBD|5|1|1|2604|rayWhite|true
1343|sale|apartment|618829.4440352435|jerrabomberra|-35.3068304099804|149.1617110354412|TBD|5|2|0|2626|smart_home_creation|false
1972|share|unit|120.540701106154|weston_Creek|-35.31559641086637|149.14097598664497|TBD|3|2|0|2626|harcourts|true
1274|rent|duplex|431.9753239272068|tuggeranong|-35.281868807182654|149.17132661655953|TBD|2|1|1|2600|luton|false
1423|rent|unit|174.49167961160543|molonglo_Valley|-35.240860772199646|149.09577785699292|TBD|3|1|0|2622|luton|true
1690|share|house|604.7140324973677|jerrabomberra|-35.310365840195054|149.11133777563998|TBD|4|1|0|2628|strive|false
1186|rent|house|445.3459213241002|gungahlin|-35.30972320512769|149.1182666884964|TBD|5|1|0|2605|mangolilly|true
1294|share|flat|575.4053923390723|woden_Valley|-35.28646087570434|149.14660259369214|TBD|2|2|0|2602|rayWhite|false
1717|share|apartment|386.2491874022473|jerrabomberra|-35.24182668391722|149.11359526103897|TBD|4|2|1|2623|strive|false
1480|auction|duplex|525733.890259711|tuggeranong|-35.29142565246794|149.16562349035593|TBD|3|1|0|2609|strive|true
1590|auction|flat|617464.0212577296|majura|-35.28471314834302|149.09966142856268|TBD|2|1|0|2626|harcourts|false
1980|sale|duplex|586403.8236470387|city|-35.236386276095104|149.1093939616089|TBD|1|2|0|2611|veriton|false
1349|sale|duplex|260217.38749559617|weston_Creek|-35.26038719657201|149.09077044135162|TBD|4|1|1|2611|action_advantage|false
1344|share|duplex|169.86701520059052|belconnen|-35.33095852851145|149.17306656337774|TBD|4|1|0|2609|strive|true
1007|auction|townhouse|196961.9466288482|jerrabomberra|-35.28383345266858|149.1406025694763|TBD|1|2|1|2608|jada|true
1313|rent|townhouse|653.383523242174|weston_Creek|-35.241496273495095|149.10387742700124|TBD|5|1|0|2624|uniGardens|true
1748|auction|apartment|127945.66552733936|woden_Valley|-35.256213077865894|149.0820513405769|TBD|1|2|0|2604|harcourts|false
1165|rent|flat|370.3238613208563|city|-35.23834775428626|149.14352026814322|TBD|1|2|0|2600|smart_home_creation|true
1904|rent|duplex|253.10146836323878|majura|-35.244001675024954|149.11384300046274|TBD|4|2|1|2625|rayWhite|true
1013|rent|apartment|518.9057183300381|weston_Creek|-35.28147684655276|149.0900824482899|TBD|5|2|1|2617|veriton|true
1440|sale|flat|201877.20073616045|woden_Valley|-35.29186916274515|149.17324093195845|TBD|1|2|1|2603|uniGardens|false
1815|rent|unit|349.673922269417|tuggeranong|-35.324448830959604|149.15202856583713|TBD|3|2|0|2615|rayWhite|false
1936|share|flat|581.2512946429579|city|-35.29909109816633|149.12062624020808|TBD|2|2|1|2611|badenoch|false
1575|rent|house|385.66518832590504|weston_Creek|-35.26627429815291|149.09272070568213|TBD|5|1|1|2626|lj_hooker|false
1135|rent|unit|441.95597288303907|majura|-35.236292389875025|149.08994306408664|TBD|3|2|1|2619|above|false
1828|share|apartment|165.9321497881421|city|-35.2866893874818|149.09148412290008|TBD|2|1|0|2629|above|false
1226|rent|flat|484.71863600040115|jerrabomberra|-35.251538785502724|149.12874111147883|TBD|1|2|0|2611|luton|true
1511|share|duplex|410.04171228313373|gungahlin|-35.27409132300924|149.13212187992968|TBD|3|2|1|2600|harcourts|true
1795|share|flat|598.9654199428444|gungahlin|-35.27438586546781|149.1124982850854|TBD|1|1|0|2618|unilodge|false
1813|rent|unit|546.205971399859|gungahlin|-35.31384258308272|149.1055119147448|TBD|3|1|0|2629|lj_hooker|false
1017|share|apartment|654.2124172200176|gungahlin|-35.30683179790608|149.1160569508648|TBD|5|1|1|2622|mangolilly|false
1493|sale|townhouse|713202.2940225274|molonglo_Valley|-35.32491773012898|149.1706145374566|TBD|4|2|0|2619|action_advantage|false
1826|sale|duplex|768026.8541393131|tuggeranong|-35.33057208363144|149.08523221426728|TBD|2|2|0|2621|mountain|false
1184|rent|house|313.33651242078014|molonglo_Valley|-35.32281944736649|149.16779029716494|TBD|2|2|1|2605|action_advantage|true
1015|auction|house|570557.9265943407|city|-35.28721936869659|149.14379172357005|TBD|4|2|0|2621|strive|true
1922|rent|unit|304.6962068629603|belconnen|-35.23834229029128|149.17850457295515|TBD|2|2|1|2626|rayWhite|false
1054|auction|unit|885101.4611191349|belconnen|-35.25707789390772|149.171248914483|TBD|2|2|0|2603|smart_home_creation|false
1479|auction|flat|433529.3357234147|weston_Creek|-35.26460936267401|149.1527063088061|TBD|1|2|1|2616|bolton|true
1250|sale|townhouse|646470.897838957|tuggeranong|-35.28400982564825|149.15592197197495|TBD|4|2|0|2617|strive|false
1673|rent|house|274.6312301381994|majura|-35.242418328384346|149.14692360322394|TBD|4|1|1|2617|strive|false
1877|auction|house|243963.90858230088|gungahlin|-35.30091613741248|149.14725346381263|TBD|5|2|0|2617|jada|true
1675|auction|apartment|842013.6921386473|majura|-35.25462107777598|149.14272420081645|TBD|2|2|1|2605|badenoch|true
1189|sale|unit|441146.2609214124|tuggeranong|-35.264625813977794|149.14784648943228|TBD|1|1|0|2629|jada|false
1332|sale|flat|231566.2789943929|gungahlin|-35.24458316365044|149.15095107286626|TBD|2|2|0|2628|luton|true
1395|share|flat|563.9546804595604|jerrabomberra|-35.33110285087018|149.09896940951347|TBD|1|2|1|2625|bolton|true
1723|auction|unit|777670.291705811|gungahlin|-35.25045247511523|149.09183995467677|TBD|5|2|1|2626|action_advantage|true
1755|share|townhouse|616.6554845145592|molonglo_Valley|-35.261396195265625|149.1610647081518|TBD|5|2|1|2608|jada|true
1750|rent|duplex|560.8843174157078|jerrabomberra|-35.28978925173707|149.15202164589942|TBD|5|1|1|2606|action_advantage|false
1680|auction|apartment|667401.7865508468|woden_Valley|-35.235395648465925|149.14233350113014|TBD|4|1|0|2614|luton|true
1077|share|house|271.2971903420921|jerrabomberra|-35.32008821736483|149.1400722517326|TBD|5|2|0|2615|veriton|false
1612|sale|apartment|808195.9157342806|molonglo_Valley|-35.281671073788736|149.16595164235355|TBD|2|1|0|2616|strive|false
1991|auction|apartment|949802.0061046969|molonglo_Valley|-35.32716207025742|149.13114232233193|TBD|2|2|0|2611|veriton|true
1685|share|flat|338.0184431541476|jerrabomberra|-35.28231159787742|149.10827215942322|TBD|5|1|1|2621|rayWhite|true
1353|rent|house|243.42891604162386|gungahlin|-35.32174766852161|149.13738427163582|TBD|5|1|0|2616|badenoch|false
1442|rent|flat|456.58618230579975|belconnen|-35.30797535524578|149.0833587030151|TBD|3|1|0|2624|luton|false
1869|share|apartment|341.03274906430323|city|-35.280994734022414|149.14853267426983|TBD|2|2|1|2627|mountain|false
1871|share|house|485.4244419128914|city|-35.23971651526073|149.17879327696116|TBD|4|1|0|2627|harcourts|false
1106|share|duplex|261.56484870430324|gungahlin|-35.330806556724255|149.0851903559871|TBD|2|2|1|2618|action_advantage|false
1306|sale|unit|520676.6129418682|belconnen|-35.307859311739655|149.16997401259638|TBD|4|1|0|2616|strive|true
1264|sale|house|839709.5049449122|gungahlin|-35.25357267857689|149.1648438008578|TBD|4|2|1|2620|rayWhite|true
1029|sale|flat|852258.8782485719|majura|-35.26447838817629|149.16859133443901|TBD|2|2|0|2629|smart_home_creation|true
1036|auction|unit|599300.0521615807|tuggeranong|-35.31843162164488|149.1033905247069|TBD|3|1|0|2605|uniGardens|true
1847|auction|duplex|836112.3982911905|molonglo_Valley|-35.286006963477284|149.08948883572265|TBD|4|2|0|2620|harcourts|true
1766|sale|flat|504838.2125634068|majura|-35.284468250944926|149.1158416665416|TBD|3|1|1|2612|luton|false
1993|rent|townhouse|376.35228584178066|majura|-35.2569024345776|149.11983841239706|TBD|5|1|0|2611|luton|true
1074|auction|duplex|238315.43600499516|weston_Creek|-35.32538863405849|149.0937259517455|TBD|1|1|1|2608|harcourts|false
1281|auction|townhouse|964032.6292714125|gungahlin|-35.295319301579575|149.11681555515872|TBD|1|1|0|2617|action_advantage|true
1736|sale|unit|580821.405315567|belconnen|-35.31078039517911|149.1608757567405|TBD|2|1|0|2604|bolton|true
1061|rent|apartment|462.23939247558496|jerrabomberra|-35.2450139161681|149.13319487801863|TBD|3|1|0|2609|above|true
1078|rent|duplex|453.8494273423755|majura|-35.25267077548783|149.0935074223466|TBD|3|2|0|2625|above|false
1975|share|townhouse|685.7347993605483|majura|-35.258348696061745|149.15477478915255|TBD|2|1|0|2626|jada|true
1454|auction|townhouse|148008.16154011904|tuggeranong|-35.26216092017092|149.09615030303826|TBD|1|1|1|2605|smart_home_creation|false
1541|auction|flat|697209.4112886882|tuggeranong|-35.24967023469244|149.1314531618134|TBD|4|2|1|2608|bolton|true
1302|rent|unit|243.96674281796538|molonglo_Valley|-35.23820105674747|149.17498486640497|TBD|1|2|1|2611|rayWhite|false
1233|rent|flat|402.0314945643536|jerrabomberra|-35.28790309635441|149.1260053137463|TBD|1|2|1|2629|strive|false
1402|share|townhouse|186.56397904736144|molonglo_Valley|-35.288385797669456|149.16300541083157|TBD|1|1|0|2624|veriton|false
1808|share|apartment|382.9730854130046|city|-35.281880043553045|149.1056368220071|TBD|5|1|0|2611|badenoch|false
1961|rent|duplex|470.19624760446675|woden_Valley|-35.27546213066563|149.15000206698033|TBD|4|2|1|2618|rayWhite|false
1248|sale|unit|807289.4922515163|tuggeranong|-35.299043851858386|149.12623063617798|TBD|3|2|0|2600|mangolilly|false
1772|sale|unit|185599.55997344642|city|-35.25830388229996|149.13692284328903|TBD|2|2|0|2615|uniGardens|false
1698|rent|apartment|456.1177128158643|woden_Valley|-35.30705597453426|149.12007281129107|TBD|5|1|1|2605|strive|true
1158|auction|duplex|391254.4717898366|belconnen|-35.28881249728193|149.14859143721873|TBD|4|1|1|2620|veriton|true
1780|rent|apartment|366.23964706359044|tuggeranong|-35.31620389329841|149.13197811007876|TBD|5|1|0|2610|action_advantage|true
1839|rent|unit|288.41951448133955|tuggeranong|-35.249393537438635|149.1172934945033|TBD|5|2|0|2603|action_advantage|true
1216|auction|townhouse|905410.573068123|majura|-35.233901529067104|149.09368482011163|TBD|1|1|1|2612|harcourts|false
1256|share|unit|103.51144767722838|tuggeranong|-35.25480037529801|149.10073504193036|TBD|1|1|1|2622|badenoch|true
1126|rent|unit|691.861563304341|city|-35.26866825614324|149.0928008097561|TBD|2|2|0|2603|mangolilly|false
1529|share|duplex|157.2598977904328|gungahlin|-35.243006799181146|149.1664710730535|TBD|5|2|0|2619|mangolilly|true
1386|rent|unit|390.28391722671415|tuggeranong|-35.2397986460618|149.12773513093174|TBD|1|2|1|2621|bolton|false
1188|rent|apartment|284.29029903754895|molonglo_Valley|-35.26388421978998|149.10673246416349|TBD|5|2|1|2616|bolton|false
1478|sale|apartment|439276.81222419837|majura|-35.267133341729156|149.1380939537441|TBD|1|2|0|2620|smart_home_creation|false
1779|auction|house|769251.4385901401|jerrabomberra|-35.24912294323083|149.1593238180249|TBD|2|2|1|2629|lj_hooker|false
1801|rent|duplex|150.93150987580876|gungahlin|-35.31491336907333|149.12384161087948|TBD|1|2|0|2607|badenoch|false
1276|auction|apartment|987479.2500935531|weston_Creek|-35.24236213864074|149.15400782715017|TBD|3|2|0|2623|strive|true
1578|share|flat|148.04942559345938|belconnen|-35.27824373664019|149.09351458502584|TBD|4|2|0|2621|uniGardens|false
1243|auction|townhouse|972316.3320216154|belconnen|-35.28254299261981|149.17379260699485|TBD|3|2|1|2622|bolton|false
1307|rent|unit|694.7133510647172|majura|-35.31668537093086|149.14123222756803|TBD|2|2|0|2609|mangolilly|true
1393|sale|flat|632273.5932321479|city|-35.327625621355494|149.08452587143202|TBD|1|1|1|2622|jada|false
1913|sale|townhouse|987386.6602876749|woden_Valley|-35.28371196174069|149.12802344145072|TBD|2|1|1|2619|badenoch|false
1890|rent|flat|226.3106728859288|majura|-35.25274894716302|149.12945517097745|TBD|2|1|0|2603|above|false
1620|share|house|367.6750849234222|belconnen|-35.32812241532332|149.1252230289557|TBD|4|1|1|2602|lj_hooker|true
1208|share|duplex|648.6619216138998|majura|-35.29172198296021|149.0886476568705|TBD|1|1|0|2619|rayWhite|true
1872|share|house|320.28376000664446|city|-35.26883406657334|149.15179934758356|TBD|3|1|0|2612|jada|true
1105|auction|flat|874397.2958067898|weston_Creek|-35.29271999163505|149.12111373105273|TBD|1|1|0|2617|unilodge|true
1132|share|duplex|371.6625443026675|molonglo_Valley|-35.249426123472055|149.1611514640938|TBD|2|1|0|2618|uniGardens|true
1642|sale|duplex|699922.8572870798|jerrabomberra|-35.27322459595073|149.15318486977569|TBD|4|1|0|2608|jada|false
1731|share|flat|310.75654104477394|weston_Creek|-35.29286549695718|149.16471403462955|TBD|5|2|0|2618|uniGardens|false
1508|sale|unit|870112.701205185|jerrabomberra|-35.311957067153514|149.12515852093077|TBD|5|2|0|2624|uniGardens|true
1122|share|apartment|421.5634736789165|city|-35.27386273089236|149.14239084141352|TBD|4|2|0|2625|strive|false
1773|rent|apartment|635.7636035152292|city|-35.242366193113185|149.1560934459866|TBD|2|2|1|2625|mountain|true
1994|auction|apartment|721065.3206997856|weston_Creek|-35.30895618904216|149.08243796872458|TBD|2|1|0|2618|bolton|false
1265|sale|apartment|556271.0996124982|belconnen|-35.24937692115699|149.15522343424453|TBD|2|2|0|2610|unilodge|false
1715|rent|unit|203.546541044208|gungahlin|-35.252455181248656|149.10513197931328|TBD|3|1|1|2624|above|false
1767|rent|unit|257.0731821275337|belconnen|-35.29181063515085|149.1705608461122|TBD|1|1|0|2617|rayWhite|false
1490|share|duplex|587.6148986421449|molonglo_Valley|-35.254438379703885|149.12496881756505|TBD|4|2|0|2602|jada|true
1746|auction|apartment|150294.05886762042|tuggeranong|-35.23942974450035|149.16077788119387|TBD|5|2|1|2626|rayWhite|false
1285|auction|house|938268.5980718269|gungahlin|-35.297057860883356|149.13653890877285|TBD|4|2|0|2622|lj_hooker|false
1506|auction|duplex|388404.8383184497|jerrabomberra|-35.28483832201592|149.08117687507806|TBD|5|2|0|2609|action_advantage|true
1870|rent|townhouse|677.2883685473291|belconnen|-35.31439880612526|149.1350498147354|TBD|5|1|1|2614|mountain|false
1284|sale|flat|101754.43023575543|majura|-35.31769667350311|149.1515728424619|TBD|5|1|1|2627|uniGardens|true
1584|sale|flat|649656.8200439644|tuggeranong|-35.29363344453929|149.16940539816463|TBD|4|2|0|2625|above|false
1671|sale|duplex|304188.05097880017|tuggeranong|-35.244855819527885|149.1131599578452|TBD|3|2|1|2621|mountain|false
1818|share|flat|410.4933746469875|woden_Valley|-35.32163803009974|149.1188317393298|TBD|2|2|1|2623|above|false
1113|auction|townhouse|783917.5660261515|weston_Creek|-35.28934186496917|149.08810969307407|TBD|4|1|1|2621|action_advantage|false
1089|rent|flat|350.16086317398657|city|-35.26438386231809|149.0948282090658|TBD|3|2|0|2600|lj_hooker|true
1582|rent|flat|593.463623542832|gungahlin|-35.277802260845306|149.14090048515965|TBD|5|2|1|2603|mountain|true
1806|share|apartment|284.9887212629884|city|-35.24752698969747|149.08706565008217|TBD|3|2|1|2623|rayWhite|false
1933|rent|unit|343.59541918426464|city|-35.330315889646585|149.127120566033|TBD|3|1|0|2623|luton|true
1850|share|townhouse|601.1100600743662|majura|-35.30739408581847|149.13634983589057|TBD|3|1|1|2623|above|true
1496|rent|duplex|318.01015095227825|gungahlin|-35.26849984899658|149.10309519084524|TBD|4|1|1|2601|uniGardens|true
1448|sale|unit|772557.0691225154|majura|-35.29092320966214|149.1133078173423|TBD|1|2|0|2619|lj_hooker|false
1580|share|townhouse|487.37740285693457|gungahlin|-35.24125633818977|149.14942562337376|TBD|3|2|1|2603|bolton|false
1175|share|apartment|412.08010528458027|jerrabomberra|-35.24872983350067|149.0817439212626|TBD|2|1|1|2617|uniGardens|true
1633|share|apartment|224.63722354827672|molonglo_Valley|-35.24589859211127|149.1251578968902|TBD|3|1|1|2610|badenoch|true
1940|sale|duplex|532753.1787421112|molonglo_Valley|-35.26386905207816|149.14805468342917|TBD|3|2|1|2605|veriton|false
1538|rent|apartment|290.634789356935|woden_Valley|-35.28086489770314|149.08653850337987|TBD|3|2|1|2619|above|false
1941|auction|duplex|955944.4813380049|belconnen|-35.31517970308963|149.1511893668679|TBD|1|1|1|2616|harcourts|true
1599|sale|apartment|362721.80408017104|molonglo_Valley|-35.270904743033576|149.13101269605102|TBD|5|2|1|2610|veriton|true
1865|share|house|175.81876401988058|majura|-35.28806437556952|149.17789680893603|TBD|4|1|0|2618|mangolilly|true
1924|share|flat|648.2898169077023|belconnen|-35.28248398366315|149.08068136404756|TBD|3|1|0|2621|luton|false
1326|sale|townhouse|500883.85357635864|gungahlin|-35.255084286850796|149.1517928994945|TBD|3|1|1|2613|above|false
1435|sale|townhouse|748756.98630893|molonglo_Valley|-35.3136528956941|149.11477420239555|TBD|2|1|1|2607|smart_home_creation|true
